epoch,train_bpp,validation_bpp,best_validation_bpp,learning_rate
405,5.00758422907661,4.898500701514157,4.896654888716611,8.388608000000005e-05
406,5.006471303491032,4.898066901076923,4.896654888716611,8.388608000000005e-05
407,5.007546920215383,4.898322366584431,4.896654888716611,8.388608000000005e-05
408,5.005253511877621,4.8970535169948235,4.896654888716611,8.388608000000005e-05
409,5.008664776297176,4.89616149447181,4.89616149447181,8.388608000000005e-05
410,5.006256299299352,4.89373965696855,4.89373965696855,8.388608000000005e-05
411,5.008030812319587,4.893537923422727,4.893537923422727,8.388608000000005e-05
412,5.002380453558529,4.893886824087663,4.893537923422727,8.388608000000005e-05
413,5.004545172523049,4.892132787270979,4.892132787270979,8.388608000000005e-05
414,5.006795818665449,4.8985637480562385,4.892132787270979,8.388608000000005e-05
415,5.002886772716747,4.89188803434372,4.89188803434372,8.388608000000005e-05
416,5.001397664687213,4.892079831253398,4.89188803434372,8.388608000000005e-05
417,5.009818134307861,4.893703352321278,4.89188803434372,8.388608000000005e-05
418,5.011126326953663,4.893175315856934,4.89188803434372,8.388608000000005e-05
419,5.010576086605297,4.902033656293695,4.89188803434372,8.388608000000005e-05
420,5.00543309099534,4.902877370877699,4.89188803434372,8.388608000000005e-05
421,4.999714782378253,4.89540862603621,4.89188803434372,8.388608000000005e-05
422,5.004972029293285,4.894191337715496,4.89188803434372,8.388608000000005e-05
423,5.016478085798376,4.900413367965005,4.89188803434372,8.388608000000005e-05
424,5.0027368231380684,4.891058366948908,4.891058366948908,8.388608000000005e-05
425,5.008710067973418,4.892280898310921,4.891058366948908,8.388608000000005e-05
426,5.013548921136295,4.903120242465626,4.891058366948908,8.388608000000005e-05
427,5.004399399476893,4.899914704669605,4.891058366948908,8.388608000000005e-05
428,5.012594354292926,4.897909390926361,4.891058366948908,8.388608000000005e-05
429,5.0014630216710705,4.892678201198578,4.891058366948908,8.388608000000005e-05
430,4.9994302025963275,4.892970003864982,4.891058366948908,8.388608000000005e-05
431,5.005173000447891,4.891567677801306,4.891058366948908,8.388608000000005e-05
432,5.0005081950916965,4.891341718760404,4.891058366948908,8.388608000000005e-05
433,5.002370172388414,4.889973125674508,4.889973125674508,8.388608000000005e-05
434,4.998168479134055,4.8877567551352765,4.8877567551352765,8.388608000000005e-05
435,4.996808835758882,4.8858215819705615,4.8858215819705615,8.388608000000005e-05
436,4.997490320205689,4.887597567384893,4.8858215819705615,8.388608000000005e-05
437,4.994385420294369,4.882277023792267,4.882277023792267,8.388608000000005e-05
438,4.996110003415276,4.885733434286984,4.882277023792267,8.388608000000005e-05
439,4.9977645845974195,4.883224934881384,4.882277023792267,8.388608000000005e-05
440,5.0011297332539275,4.892080569267273,4.882277023792267,8.388608000000005e-05
441,4.992970320757697,4.884980729493228,4.882277023792267,8.388608000000005e-05
442,5.032920730815214,4.956999571756883,4.882277023792267,8.388608000000005e-05
443,5.023095060797298,4.91604560288516,4.882277023792267,8.388608000000005e-05
444,5.007199582492604,4.914867453141646,4.882277023792267,8.388608000000005e-05
445,5.004661285736981,4.906730885939164,4.882277023792267,8.388608000000005e-05
446,5.006328768449671,4.89550115628676,4.882277023792267,8.388608000000005e-05
447,5.002706277510699,4.8965102249925785,4.882277023792267,8.388608000000005e-05
448,5.005061212427476,4.899597055261785,4.882277023792267,8.388608000000005e-05
449,4.99987431974972,4.899195230007171,4.882277023792267,8.388608000000005e-05
450,4.997369760064518,4.89459414915605,4.882277023792267,6.710886400000004e-05
451,5.0014489246817195,4.890534969893369,4.882277023792267,6.710886400000004e-05
452,4.998024894489961,4.896513406796889,4.882277023792267,6.710886400000004e-05
453,4.994250365425558,4.895235253464092,4.882277023792267,6.710886400000004e-05
454,4.993942851459279,4.9031347870826725,4.882277023792267,6.710886400000004e-05
455,4.995881579903996,4.8989707361568104,4.882277023792267,6.710886400000004e-05
456,4.9962155364541445,4.909545030377128,4.882277023792267,6.710886400000004e-05
457,4.99458594602697,4.898821305144917,4.882277023792267,6.710886400000004e-05
458,4.995917066686293,4.891320685906844,4.882277023792267,6.710886400000004e-05
459,4.99616228945115,4.895062677426772,4.882277023792267,6.710886400000004e-05
460,4.992265336092781,4.901414373787967,4.882277023792267,6.710886400000004e-05
461,4.99161979338702,4.907716967842796,4.882277023792267,6.710886400000004e-05
462,4.990994114034316,4.89678439985622,4.882277023792267,6.710886400000004e-05
463,4.990131931865917,4.89832365729592,4.882277023792267,6.710886400000004e-05
464,4.992429729910458,4.896029091965069,4.882277023792267,6.710886400000004e-05
465,4.991533779817469,4.8952366655523125,4.882277023792267,6.710886400000004e-05
466,4.993601554421818,4.901676957173781,4.882277023792267,6.710886400000004e-05
467,4.990230358348173,4.893023083426735,4.882277023792267,6.710886400000004e-05
468,4.989169908972348,4.895309653065421,4.882277023792267,6.710886400000004e-05
469,4.987029262430528,4.886086192998019,4.882277023792267,6.710886400000004e-05
470,4.990923340741326,4.8848201632499695,4.882277023792267,6.710886400000004e-05
471,4.986689124387853,4.880561077594757,4.880561077594757,6.710886400000004e-05
472,4.987503607132855,4.892986557700417,4.880561077594757,6.710886400000004e-05
473,4.988690501942354,4.893312467228283,4.880561077594757,6.710886400000004e-05
474,4.988566541671753,4.887253421003169,4.880561077594757,6.710886400000004e-05
475,4.985625473471249,4.88293622190302,4.880561077594757,6.710886400000004e-05
476,4.98564307717716,4.890544521808624,4.880561077594757,6.710886400000004e-05
477,4.9877699481739715,4.887162878296592,4.880561077594757,6.710886400000004e-05
478,4.987764110565186,4.885971976410259,4.880561077594757,6.710886400000004e-05
479,4.999075992808622,4.932567035068165,4.880561077594757,6.710886400000004e-05
480,5.0140446247774015,4.905086864124645,4.880561077594757,6.710886400000004e-05
481,4.997888248667998,4.896626334840601,4.880561077594757,6.710886400000004e-05
482,4.994814533906824,4.893057923967188,4.880561077594757,6.710886400000004e-05
483,4.991333362915936,4.889093161712993,4.880561077594757,6.710886400000004e-05
484,4.994869686014512,4.896167161247947,4.880561077594757,6.710886400000004e-05
485,4.98983029197244,4.892858801104806,4.880561077594757,6.710886400000004e-05
486,4.9883458917281205,4.895779392936013,4.880561077594757,6.710886400000004e-05
487,4.988286975411808,4.8908224994486025,4.880561077594757,6.710886400000004e-05
488,4.98661244392395,4.8889538298953665,4.880561077594757,6.710886400000004e-05
489,4.987091518289903,4.889881157875061,4.880561077594757,6.710886400000004e-05
490,4.9852401060216565,4.88789789243178,4.880561077594757,6.710886400000004e-05
491,4.984683463713702,4.89051878452301,4.880561077594757,6.710886400000004e-05
492,4.9831378409441776,4.8962585470893165,4.880561077594757,6.710886400000004e-05
493,4.981750246496762,4.883503861860795,4.880561077594757,6.710886400000004e-05
494,4.980514257655424,4.88319484537298,4.880561077594757,6.710886400000004e-05
495,4.981146506141214,4.887910515611822,4.880561077594757,6.710886400000004e-05
496,4.979742788427016,4.881616517630491,4.880561077594757,6.710886400000004e-05
497,4.982244025398703,4.880463839660991,4.880463839660991,6.710886400000004e-05
498,4.983065008275649,4.888069680604068,4.880463839660991,6.710886400000004e-05
499,4.986372152777279,4.88843924890865,4.880463839660991,6.710886400000004e-05
500,4.983255446377923,4.893529578772458,4.880463839660991,5.3687091200000036e-05
501,4.980937381632188,4.872252864187414,4.872252864187414,5.3687091200000036e-05
502,4.9942339274462535,4.87857289205898,4.872252864187414,5.3687091200000036e-05
503,4.99734073638916,4.8798589533025565,4.872252864187414,5.3687091200000036e-05
504,4.9953022272446574,4.885450728373094,4.872252864187414,5.3687091200000036e-05
505,4.992875495237462,4.8753517703576525,4.872252864187414,5.3687091200000036e-05
506,4.992647210289451,4.874845224077052,4.872252864187414,5.3687091200000036e-05
507,4.995456378039192,4.874089022116228,4.872252864187414,5.3687091200000036e-05
508,4.988385603848625,4.874282418597828,4.872252864187414,5.3687091200000036e-05
509,4.988256636226878,4.874002716758034,4.872252864187414,5.3687091200000036e-05
510,4.992269260743085,4.871993981708179,4.871993981708179,5.3687091200000036e-05
511,4.990128568200504,4.874008109352806,4.871993981708179,5.3687091200000036e-05
512,4.98878519002129,4.869505703449249,4.869505703449249,5.3687091200000036e-05
513,4.986476199206184,4.873215822740034,4.869505703449249,5.3687091200000036e-05
514,4.988165679819444,4.8686402537605975,4.8686402537605975,5.3687091200000036e-05
515,4.9879867996889,4.8706205042925745,4.8686402537605975,5.3687091200000036e-05
516,4.9877643343981575,4.872034718773582,4.8686402537605975,5.3687091200000036e-05
517,4.986434814789716,4.871254912289706,4.8686402537605975,5.3687091200000036e-05
518,4.998793458377614,4.941740841215307,4.8686402537605975,5.3687091200000036e-05
519,4.989745538935942,4.903329395164143,4.8686402537605975,5.3687091200000036e-05
520,4.989137385312248,4.883214575594121,4.8686402537605975,5.3687091200000036e-05
521,4.996186725953046,4.881949302283201,4.8686402537605975,5.3687091200000036e-05
522,4.998552533318015,4.873255814205517,4.8686402537605975,5.3687091200000036e-05
523,4.995265459172866,4.87753842418844,4.8686402537605975,5.3687091200000036e-05
524,4.9894391166462615,4.877791020003232,4.8686402537605975,5.3687091200000036e-05
525,4.985805930530324,4.8739586461674085,4.8686402537605975,5.3687091200000036e-05
526,4.9834395072039435,4.871796520189806,4.8686402537605975,5.3687091200000036e-05
527,4.985212462930118,4.869696235656738,4.8686402537605975,5.3687091200000036e-05
528,4.9866783854540655,4.8671368154612455,4.8671368154612455,5.3687091200000036e-05
529,4.984292891446282,4.869016774134202,4.8671368154612455,5.3687091200000036e-05
530,4.986727027332082,4.87030038616874,4.8671368154612455,5.3687091200000036e-05
531,4.992189074684592,4.868718945980072,4.8671368154612455,5.3687091200000036e-05
532,4.993033931395587,4.876289984312924,4.8671368154612455,5.3687091200000036e-05
533,4.990806532467113,4.875503012267026,4.8671368154612455,5.3687091200000036e-05
534,4.995050286124735,4.873169488256628,4.8671368154612455,5.3687091200000036e-05
535,4.992580959095674,4.870653952251781,4.8671368154612455,5.3687091200000036e-05
536,4.989623174106374,4.869846164096486,4.8671368154612455,5.3687091200000036e-05
537,4.9894814098582545,4.869760589166121,4.8671368154612455,5.3687091200000036e-05
538,4.987559307322782,4.8729861172762785,4.8671368154612455,5.3687091200000036e-05
539,4.988823879466337,4.872386451201005,4.8671368154612455,5.3687091200000036e-05
540,4.986807569054997,4.870604541084983,4.8671368154612455,5.3687091200000036e-05
541,4.986845785028795,4.870186212929812,4.8671368154612455,5.3687091200000036e-05
542,4.983134614720064,4.862963585420088,4.862963585420088,5.3687091200000036e-05
543,4.983135396172019,4.87206337668679,4.862963585420088,5.3687091200000036e-05
544,4.985385990703807,4.865320071307096,4.862963585420088,5.3687091200000036e-05
545,4.985096446766573,4.870186172832142,4.862963585420088,5.3687091200000036e-05
546,4.989355560190537,4.87406160181219,4.862963585420088,5.3687091200000036e-05
547,4.989951055190143,4.875443318757144,4.862963585420088,5.3687091200000036e-05
548,4.9890436481027045,4.872604119777679,4.862963585420088,5.3687091200000036e-05
549,4.987590388129739,4.867559977011247,4.862963585420088,5.3687091200000036e-05
550,4.983681093103745,4.8718784408135845,4.862963585420088,4.2949672960000034e-05
551,4.974451798831716,4.874658291990107,4.862963585420088,4.2949672960000034e-05
552,4.970783416523653,4.86623351465572,4.862963585420088,4.2949672960000034e-05
553,4.969996152765611,4.8687225482680585,4.862963585420088,4.2949672960000034e-05
554,4.969551227232989,4.86512842503461,4.862963585420088,4.2949672960000034e-05
555,4.969233467438642,4.857920360565186,4.857920360565186,4.2949672960000034e-05
556,4.971036543565638,4.850597460703416,4.850597460703416,4.2949672960000034e-05
557,4.972343133477604,4.858903927152807,4.850597460703416,4.2949672960000034e-05
558,4.966952216204475,4.858519444682381,4.850597460703416,4.2949672960000034e-05
559,4.968962096606984,4.852763553099199,4.850597460703416,4.2949672960000034e-05
560,4.968236383550307,4.854040248827501,4.850597460703416,4.2949672960000034e-05
561,4.9782358421998865,4.863770807873119,4.850597460703416,4.2949672960000034e-05
562,4.972926022585701,4.855468266660517,4.850597460703416,4.2949672960000034e-05
563,4.9756413532705865,4.857668387889862,4.850597460703416,4.2949672960000034e-05
564,4.97522746703204,4.86659830158407,4.850597460703416,4.2949672960000034e-05
565,4.972845493204454,4.858753906596791,4.850597460703416,4.2949672960000034e-05
566,4.978356122970581,4.859452517466112,4.850597460703416,4.2949672960000034e-05
567,4.975009467181038,4.855066553029147,4.850597460703416,4.2949672960000034e-05
568,4.9737731249192185,4.863604504411871,4.850597460703416,4.2949672960000034e-05
569,4.975405858544742,4.8577769723805515,4.850597460703416,4.2949672960000034e-05
570,4.975864900701186,4.855060168829831,4.850597460703416,4.2949672960000034e-05
571,4.975699060664457,4.858158042214134,4.850597460703416,4.2949672960000034e-05
572,5.008155615750481,4.951480434157632,4.850597460703416,4.2949672960000034e-05
573,4.984473351310281,4.91340656822378,4.850597460703416,4.2949672960000034e-05
574,4.974863142686732,4.9001577594063495,4.850597460703416,4.2949672960000034e-05
575,4.976674125334796,4.90118438872424,4.850597460703416,4.2949672960000034e-05
576,4.9745150723176845,4.891355667331002,4.850597460703416,4.2949672960000034e-05
577,4.9706235391953415,4.888846771283583,4.850597460703416,4.2949672960000034e-05
578,4.970719004238353,4.883074747432362,4.850597460703416,4.2949672960000034e-05
579,4.972052244859583,4.8750719720667055,4.850597460703416,4.2949672960000034e-05
580,4.970381387822768,4.8650986454703595,4.850597460703416,4.2949672960000034e-05
581,4.9745547849991745,4.87000745751641,4.850597460703416,4.2949672960000034e-05
582,4.9743855605405916,4.86579909324646,4.850597460703416,4.2949672960000034e-05
583,4.977477777144488,4.8602105595848775,4.850597460703416,4.2949672960000034e-05
584,4.979985184389002,4.865937545082786,4.850597460703416,4.2949672960000034e-05
585,4.974275515500237,4.85851916399869,4.850597460703416,4.2949672960000034e-05
586,4.974861345291138,4.861479403755881,4.850597460703416,4.2949672960000034e-05
587,4.970248828214758,4.869652206247503,4.850597460703416,4.2949672960000034e-05
588,4.971725280425128,4.870385874401439,4.850597460703416,4.2949672960000034e-05
589,4.97195854916292,4.871994520317425,4.850597460703416,4.2949672960000034e-05
590,4.969041745241951,4.86797159910202,4.850597460703416,4.2949672960000034e-05
591,4.970034772648531,4.864344190467488,4.850597460703416,4.2949672960000034e-05
592,4.971809573454015,4.866790419275111,4.850597460703416,4.2949672960000034e-05
593,4.974027620203355,4.8621556791392235,4.850597460703416,4.2949672960000034e-05
594,4.97125771410325,4.85745803117752,4.850597460703416,4.2949672960000034e-05
595,4.97014123692232,4.861907135356557,4.850597460703416,4.2949672960000034e-05
596,4.969468495425056,4.862646156007593,4.850597460703416,4.2949672960000034e-05
597,4.968400400947122,4.864530459317294,4.850597460703416,4.2949672960000034e-05
598,4.969825216181138,4.866723564538089,4.850597460703416,4.2949672960000034e-05
599,4.972314832350787,4.864516618035056,4.850597460703416,4.2949672960000034e-05
600,4.970370813257554,4.861789249290119,4.850597460703416,3.435973836800003e-05
601,4.962911076826208,4.877612087943337,4.850597460703416,3.435973836800003e-05
602,4.96327636830947,4.874310486966913,4.850597460703416,3.435973836800003e-05
603,4.964710058885462,4.880301905762066,4.850597460703416,3.435973836800003e-05
604,4.961641064812155,4.86833508123051,4.850597460703416,3.435973836800003e-05
605,4.962724551593556,4.869971505078403,4.850597460703416,3.435973836800003e-05
606,4.963680004793055,4.87468083338304,4.850597460703416,3.435973836800003e-05
607,4.96410566890941,4.859338499199261,4.850597460703416,3.435973836800003e-05
608,4.963389715306899,4.862591969966888,4.850597460703416,3.435973836800003e-05
609,4.963438968097463,4.864303475076502,4.850597460703416,3.435973836800003e-05
610,4.96161569034352,4.864499515836889,4.850597460703416,3.435973836800003e-05
611,4.96440627154182,4.866642387346788,4.850597460703416,3.435973836800003e-05
612,4.965431973513435,4.868362089720639,4.850597460703416,3.435973836800003e-05
613,4.966318091785206,4.872626747868278,4.850597460703416,3.435973836800003e-05
614,4.9666155287798714,4.868103572455319,4.850597460703416,3.435973836800003e-05
615,4.962731807372149,4.865179559317502,4.850597460703416,3.435973836800003e-05
616,4.961936257867253,4.857474169947884,4.850597460703416,3.435973836800003e-05
617,4.961195596246158,4.848205076564442,4.848205076564442,3.435973836800003e-05
618,4.964897691502291,4.851648633046584,4.848205076564442,3.435973836800003e-05
619,4.961942392798031,4.8548601952466095,4.848205076564442,3.435973836800003e-05
620,4.959149501463946,4.85927997935902,4.848205076564442,3.435973836800003e-05
621,4.958832439534804,4.86072464206002,4.848205076564442,3.435973836800003e-05
622,4.9596358994876635,4.852504613182761,4.848205076564442,3.435973836800003e-05
623,4.9574920631857475,4.856240523945202,4.848205076564442,3.435973836800003e-05
624,4.957686068029965,4.853980265964161,4.848205076564442,3.435973836800003e-05
625,4.958384113311768,4.856055792895231,4.848205076564442,3.435973836800003e-05
626,4.956972839131075,4.858678481795571,4.848205076564442,3.435973836800003e-05
627,4.956381979549632,4.849507436969064,4.848205076564442,3.435973836800003e-05
628,4.956071942273308,4.852897305922075,4.848205076564442,3.435973836800003e-05
629,4.957303635653328,4.853578544746746,4.848205076564442,3.435973836800003e-05
630,4.956438472411212,4.841940789872949,4.841940789872949,3.435973836800003e-05
631,4.9576916195364555,4.845781561461362,4.841940789872949,3.435973836800003e-05
632,4.957250404918895,4.851941868391904,4.841940789872949,3.435973836800003e-05
633,4.957989535612218,4.849799148602919,4.841940789872949,3.435973836800003e-05
634,4.958396886376773,4.854058745774355,4.841940789872949,3.435973836800003e-05
635,4.95904894660501,4.855775993520563,4.841940789872949,3.435973836800003e-05
636,4.959057535283706,4.870113488760862,4.841940789872949,3.435973836800003e-05
637,4.9576183453728175,4.858189092982899,4.841940789872949,3.435973836800003e-05
638,4.958330240249634,4.856398294188759,4.841940789872949,3.435973836800003e-05
639,4.958182411193848,4.85535788861188,4.841940789872949,3.435973836800003e-05
640,4.959435134775498,4.853774375265295,4.841940789872949,3.435973836800003e-05
641,4.960186593111824,4.854082596302033,4.841940789872949,3.435973836800003e-05
642,4.957821897057926,4.84844797632911,4.841940789872949,3.435973836800003e-05
643,4.959306267570047,4.852510639754208,4.841940789872949,3.435973836800003e-05
644,4.956859038296868,4.843559165434404,4.841940789872949,3.435973836800003e-05
645,4.955792230718276,4.841392520341006,4.841392520341006,3.435973836800003e-05
646,4.956640359093162,4.851909512823278,4.841392520341006,3.435973836800003e-05
647,4.956622234232285,4.854913698543202,4.841392520341006,3.435973836800003e-05
648,4.9570167754678165,4.8478540095415985,4.841392520341006,3.435973836800003e-05
649,4.956384870865766,4.853502056815407,4.841392520341006,3.435973836800003e-05
650,4.953658721587237,4.852775665846738,4.841392520341006,2.7487790694400027e-05
651,4.948246163760914,4.847566406293349,4.841392520341006,2.7487790694400027e-05
652,4.9484326671151555,4.851606271483681,4.841392520341006,2.7487790694400027e-05
653,4.95037945803474,4.859099342606284,4.841392520341006,2.7487790694400027e-05
654,4.950311499763938,4.8604493238709185,4.841392520341006,2.7487790694400027e-05
655,4.951750988679773,4.854567781361666,4.841392520341006,2.7487790694400027e-05
656,4.950461171094109,4.855113554000854,4.841392520341006,2.7487790694400027e-05
657,4.950484659531537,4.854969107020985,4.841392520341006,2.7487790694400027e-05
658,4.951156905679142,4.8572531353343615,4.841392520341006,2.7487790694400027e-05
659,4.951437218609978,4.857995350794359,4.841392520341006,2.7487790694400027e-05
660,4.949134000890395,4.852378757433458,4.841392520341006,2.7487790694400027e-05
661,4.948213301826926,4.8512574867768725,4.841392520341006,2.7487790694400027e-05
662,4.9482551036161535,4.849851463057778,4.841392520341006,2.7487790694400027e-05
663,4.94811372981352,4.852550611712716,4.841392520341006,2.7487790694400027e-05
664,4.9469094921560846,4.844651878963817,4.841392520341006,2.7487790694400027e-05
665,4.948278562882368,4.8409763899716465,4.8409763899716465,2.7487790694400027e-05
666,4.947755416421329,4.844316388260235,4.8409763899716465,2.7487790694400027e-05
667,4.948913412094116,4.839824959364805,4.839824959364805,2.7487790694400027e-05
668,4.9484342558243695,4.841524147987366,4.839824959364805,2.7487790694400027e-05
669,4.9498320787093215,4.8455517758022655,4.839824959364805,2.7487790694400027e-05
670,4.947446017545812,4.84423989274285,4.839824959364805,2.7487790694400027e-05
671,4.949043340682984,4.853034230795774,4.839824959364805,2.7487790694400027e-05
672,4.948990006727331,4.850283014774322,4.839824959364805,2.7487790694400027e-05
673,4.947293602438534,4.84743082631718,4.839824959364805,2.7487790694400027e-05
674,4.949095042733585,4.853582370281219,4.839824959364805,2.7487790694400027e-05
675,4.946842998055851,4.846200130202553,4.839824959364805,2.7487790694400027e-05
676,4.949876304514268,4.85407592383298,4.839824959364805,2.7487790694400027e-05
677,4.94994244519402,4.852065483006564,4.839824959364805,2.7487790694400027e-05
678,4.949447026533239,4.848024408383803,4.839824959364805,2.7487790694400027e-05
679,4.950996465121999,4.851216495037079,4.839824959364805,2.7487790694400027e-05
680,4.951405946507173,4.849855999513106,4.839824959364805,2.7487790694400027e-05
681,4.950433391683242,4.848156863992864,4.839824959364805,2.7487790694400027e-05
682,4.95181232957279,4.862652845816179,4.839824959364805,2.7487790694400027e-05
683,4.949127966936897,4.8531038641929625,4.839824959364805,2.7487790694400027e-05
684,4.952116786732393,4.851141944798556,4.839824959364805,2.7487790694400027e-05
685,4.951540860007791,4.857971083034169,4.839824959364805,2.7487790694400027e-05
686,4.951644783020019,4.857878258011558,4.839824959364805,2.7487790694400027e-05
687,4.9484858995325425,4.848868458921259,4.839824959364805,2.7487790694400027e-05
688,4.95032275873072,4.847296800396659,4.839824959364805,2.7487790694400027e-05
689,4.949538209017585,4.844850801337849,4.839824959364805,2.7487790694400027e-05
690,4.949369063096888,4.846696063605222,4.839824959364805,2.7487790694400027e-05
691,4.953833021276138,4.858817410469055,4.839824959364805,2.7487790694400027e-05
692,4.950792470258825,4.852610022371466,4.839824959364805,2.7487790694400027e-05
693,4.949509994282442,4.850448865240271,4.839824959364805,2.7487790694400027e-05
694,4.949034209531896,4.850274637612429,4.839824959364805,2.7487790694400027e-05
695,4.94826221522163,4.8496508045630025,4.839824959364805,2.7487790694400027e-05
696,4.9458980577132285,4.853479923985221,4.839824959364805,2.7487790694400027e-05
697,4.946174936294556,4.848079697652296,4.839824959364805,2.7487790694400027e-05
698,4.94681311158573,4.853791103579781,4.839824959364805,2.7487790694400027e-05
699,4.945910243427052,4.854507771405307,4.839824959364805,2.7487790694400027e-05
700,4.946310249777401,4.849120642922141,4.839824959364805,2.1990232555520022e-05
701,4.938765000736012,4.848053034869108,4.839824959364805,2.1990232555520022e-05
702,4.944562011045568,4.844002871079878,4.839824959364805,2.1990232555520022e-05
703,4.942722798515769,4.846814047206532,4.839824959364805,2.1990232555520022e-05
704,4.939423858979169,4.840392132238908,4.839824959364805,2.1990232555520022e-05
705,4.93925908761866,4.842133135145361,4.839824959364805,2.1990232555520022e-05
706,4.939677954842063,4.848230929808183,4.839824959364805,2.1990232555520022e-05
707,4.94011663941776,4.8416630376469,4.839824959364805,2.1990232555520022e-05
708,4.939636033002068,4.838368821144104,4.838368821144104,2.1990232555520022e-05
709,4.939845124412986,4.83515073927966,4.83515073927966,2.1990232555520022e-05
710,4.939418118420769,4.838542778925462,4.83515073927966,2.1990232555520022e-05
711,4.9408492918575515,4.84036910425533,4.83515073927966,2.1990232555520022e-05
712,4.940665730308084,4.840966498851776,4.83515073927966,2.1990232555520022e-05
713,4.941044765360215,4.839718613841317,4.83515073927966,2.1990232555520022e-05
714,4.9400945562474865,4.839604357155887,4.83515073927966,2.1990232555520022e-05
715,4.938749062594246,4.849381272359328,4.83515073927966,2.1990232555520022e-05
716,4.945269576240988,4.861397789825093,4.83515073927966,2.1990232555520022e-05
717,4.939713528577019,4.8438921722498804,4.83515073927966,2.1990232555520022e-05
718,4.942644629197962,4.845156174356287,4.83515073927966,2.1990232555520022e-05
719,4.943624380336089,4.8441926566037266,4.83515073927966,2.1990232555520022e-05
720,4.940520101996029,4.842912002043291,4.83515073927966,2.1990232555520022e-05
721,4.940164546405568,4.841554266756231,4.83515073927966,2.1990232555520022e-05
722,4.940597508374382,4.841924237121235,4.83515073927966,2.1990232555520022e-05
723,4.941931327932021,4.842301321029663,4.83515073927966,2.1990232555520022e-05
724,4.941928256539738,4.845269623669711,4.83515073927966,2.1990232555520022e-05
725,4.9416924302718215,4.843093108047139,4.83515073927966,2.1990232555520022e-05
726,4.940707082748413,4.842474499615756,4.83515073927966,2.1990232555520022e-05
727,4.9400379180908205,4.850220396301963,4.83515073927966,2.1990232555520022e-05
728,4.940929521111881,4.843364100022749,4.83515073927966,2.1990232555520022e-05
729,4.9399002333248365,4.8392416748133575,4.83515073927966,2.1990232555520022e-05
730,4.940669430003447,4.842380938746713,4.83515073927966,2.1990232555520022e-05
731,4.939907108755673,4.8373536283319645,4.83515073927966,2.1990232555520022e-05
732,4.939722063962151,4.84082678231326,4.83515073927966,2.1990232555520022e-05
733,4.938777915730196,4.848799846389077,4.83515073927966,2.1990232555520022e-05
734,4.939527724770938,4.842465927384117,4.83515073927966,2.1990232555520022e-05
735,4.939438995473525,4.840620985898105,4.83515073927966,2.1990232555520022e-05
736,4.9399885968601005,4.84041578986428,4.83515073927966,2.1990232555520022e-05
737,4.939153364405913,4.842272906953638,4.83515073927966,2.1990232555520022e-05
738,4.940663394927978,4.838855394450101,4.83515073927966,2.1990232555520022e-05
739,4.938775042365579,4.843726702169938,4.83515073927966,2.1990232555520022e-05
740,4.93855588351979,4.841980715231462,4.83515073927966,2.1990232555520022e-05
741,4.938201447094188,4.842023278366436,4.83515073927966,2.1990232555520022e-05
742,4.93797347573673,4.842450029199774,4.83515073927966,2.1990232555520022e-05
743,4.93921287761015,4.841218920187517,4.83515073927966,2.1990232555520022e-05
744,4.938382428674137,4.838049328327179,4.83515073927966,2.1990232555520022e-05
745,4.938001726935892,4.833162676204335,4.833162676204335,2.1990232555520022e-05
746,4.938898424260756,4.835527957569469,4.833162676204335,2.1990232555520022e-05
747,4.937534849503461,4.834302669221705,4.833162676204335,2.1990232555520022e-05
748,4.940140749426449,4.839649015123194,4.833162676204335,2.1990232555520022e-05
749,4.940517645443187,4.837393003160304,4.833162676204335,2.1990232555520022e-05
750,4.9392893549975225,4.841600862416354,4.833162676204335,1.7592186044416018e-05
751,4.935069393270156,4.8338357882066205,4.833162676204335,1.7592186044416018e-05
752,4.9359230192969825,4.838212160630659,4.833162676204335,1.7592186044416018e-05
753,4.937493723140044,4.835764342004603,4.833162676204335,1.7592186044416018e-05
754,4.936135822183946,4.8334160577167165,4.833162676204335,1.7592186044416018e-05
755,4.9364173889160154,4.831115279414437,4.831115279414437,1.7592186044416018e-05
756,4.936580433004043,4.84615329504013,4.831115279414437,1.7592186044416018e-05
757,4.939816671259263,4.842377350547097,4.831115279414437,1.7592186044416018e-05
758,4.9366500007405,4.840406684442,4.831115279414437,1.7592186044416018e-05
759,4.936004517499138,4.840545124357397,4.831115279414437,1.7592186044416018e-05
760,4.936628201428582,4.833045541156422,4.831115279414437,1.7592186044416018e-05
761,4.93640235564288,4.8357204523953525,4.831115279414437,1.7592186044416018e-05
762,4.934071373659021,4.833875572681427,4.831115279414437,1.7592186044416018e-05
763,4.936413381800932,4.835396780750968,4.831115279414437,1.7592186044416018e-05
764,4.93796758146847,4.836757908084175,4.831115279414437,1.7592186044416018e-05
765,4.936449260150685,4.83641264221885,4.831115279414437,1.7592186044416018e-05
766,4.935718037661384,4.847319319031455,4.831115279414437,1.7592186044416018e-05
767,4.931331382078283,4.83958375562321,4.831115279414437,1.7592186044416018e-05
768,4.931716136371388,4.831686050241644,4.831115279414437,1.7592186044416018e-05
769,4.933053365034215,4.83208606893366,4.831115279414437,1.7592186044416018e-05
770,4.933115099738626,4.851321444728158,4.831115279414437,1.7592186044416018e-05
771,4.935762611276963,4.836675261367451,4.831115279414437,1.7592186044416018e-05
772,4.933116341759177,4.8300839120691474,4.8300839120691474,1.7592186044416018e-05
